"","ohi_rgn","species","rgn_typ","rgn_nam","probability"
"54699",10,"Caranx ignobilis","eez","Nauru",0
"54700",11,"Caranx ignobilis","eez","Marshall Islands",0
"54701",12,"Caranx ignobilis","eez","Wake Island",0
"54702",13,"Caranx ignobilis","eez","Northern Mariana Islands and Guam",0
"54703",14,"Caranx ignobilis","eez","Taiwan",0
"54704",15,"Caranx ignobilis","eez","Philippines",0
"54705",16,"Caranx ignobilis","eez","Australia",0
"54706",17,"Caranx ignobilis","eez","Papua New Guinea",0
"54707",18,"Caranx ignobilis","eez","Fiji",0
"54708",19,"Caranx ignobilis","eez","Tuvalu",0
"54709",20,"Caranx ignobilis","eez","South Korea",0
"54710",24,"Caranx ignobilis","eez","Cambodia",0
"54711",25,"Caranx ignobilis","eez","Thailand",0
"54712",26,"Caranx ignobilis","eez","Andaman and Nicobar",0
"54713",28,"Caranx ignobilis","eez","Comoro Islands",0
"54714",29,"Caranx ignobilis","eez","Mayotte",0
"54715",30,"Caranx ignobilis","eez","Glorioso Islands",0
"54716",31,"Caranx ignobilis","eez","Seychelles",0
"54717",32,"Caranx ignobilis","eez","R_union",0
"54718",33,"Caranx ignobilis","eez","Juan de Nova Island",0
"54719",34,"Caranx ignobilis","eez","Bassas da India",0
"54720",35,"Caranx ignobilis","eez","Ile Europa",0
"54721",36,"Caranx ignobilis","eez","Ile Tromelin",0
"54722",37,"Caranx ignobilis","eez","Mauritius",0
"54723",38,"Caranx ignobilis","eez","British Indian Ocean Territory",0
"54724",39,"Caranx ignobilis","eez","Maldives",0
"54725",40,"Caranx ignobilis","eez","Sri Lanka",0
"54726",41,"Caranx ignobilis","eez","Mozambique",0
"54727",42,"Caranx ignobilis","eez","Madagascar",0
"54728",43,"Caranx ignobilis","eez","Kenya",0
"54729",44,"Caranx ignobilis","eez","Somalia",0
"54730",45,"Caranx ignobilis","eez","Eritrea",0
"54731",46,"Caranx ignobilis","eez","Djibouti",0
"54732",47,"Caranx ignobilis","eez","Yemen",0
"54733",48,"Caranx ignobilis","eez","Oman",0
"54734",49,"Caranx ignobilis","eez","Sudan",0
"54735",50,"Caranx ignobilis","eez","Saudi Arabia",0
"54736",51,"Caranx ignobilis","eez","Kuwait",0
"54737",53,"Caranx ignobilis","eez","Pakistan",0
"54738",54,"Caranx ignobilis","eez","United Arab Emirates",0
"54739",102,"Caranx ignobilis","eez","South Africa",0
"54740",146,"Caranx ignobilis","eez","Pitcairn",0
"54741",147,"Caranx ignobilis","eez","French Polynesia",0
"54742",148,"Caranx ignobilis","eez","Line Group",0
"54743",149,"Caranx ignobilis","eez","Jarvis Island",0
"54744",150,"Caranx ignobilis","eez","Palmyra Atoll",0
"54745",151,"Caranx ignobilis","eez","American Samoa",0
"54746",152,"Caranx ignobilis","eez","Samoa",0
"54747",153,"Caranx ignobilis","eez","Cook Islands",0
"54748",154,"Caranx ignobilis","eez","Niue",0
"54749",155,"Caranx ignobilis","eez","Tonga",0
"54750",156,"Caranx ignobilis","eez","Tokelau",0
"54751",157,"Caranx ignobilis","eez","Phoenix Group",0
"54752",158,"Caranx ignobilis","eez","Howland Island and Baker Island",0
"54753",159,"Caranx ignobilis","eez","Johnston Atoll",0
"54754",161,"Caranx ignobilis","eez","Wallis and Futuna",0
"54755",162,"Caranx ignobilis","eez","New Zealand",0
"54756",163,"Caranx ignobilis","eez","United States",0
"54757",190,"Caranx ignobilis","eez","Qatar",0
"54758",191,"Caranx ignobilis","eez","Iran",0
"54759",202,"Caranx ignobilis","eez","Tanzania",0
"54760",203,"Caranx ignobilis","eez","India",0
"54761",204,"Caranx ignobilis","eez","Bangladesh",0
"54762",205,"Caranx ignobilis","eez","Myanmar",0
"54763",206,"Caranx ignobilis","eez","Malaysia",0
"54764",207,"Caranx ignobilis","eez","Vietnam",0
"54765",208,"Caranx ignobilis","eez","Singapore",0
"54766",209,"Caranx ignobilis","eez","China",0
"54767",210,"Caranx ignobilis","eez","Japan",0
"54768",212,"Caranx ignobilis","eez","Kiribati",0
"54769",214,"Caranx ignobilis","eez","Egypt",0
"54770",216,"Caranx ignobilis","eez","Indonesia",0
"54771",231,"Caranx ignobilis","eez","East Timor",0
"54772",237,"Caranx ignobilis","eez","Oecussi Ambeno",0
"54773",247,"Caranx ignobilis","eez","Brunei",0
"54774",269,"Caranx ignobilis","fao","Indian Ocean, Western",0
"54775",274,"Caranx ignobilis","fao","Pacific, Western Central",0
"54776",276,"Caranx ignobilis","fao","Pacific, Southwest",0
"54777",55,"Caranx hippos","eez","Azores",0.5
"54778",56,"Caranx hippos","eez","Cape Verde",0.5
"54779",57,"Caranx hippos","eez","Madeira",0.5
"54780",58,"Caranx hippos","eez","Canary Islands",0.5
"54781",61,"Caranx hippos","eez","Tunisia",0.5
"54782",62,"Caranx hippos","eez","Morocco",0.5
"54783",63,"Caranx hippos","eez","Western Sahara",0.5
"54784",64,"Caranx hippos","eez","Mauritania",0.5
"54785",65,"Caranx hippos","eez","Gambia",0.5
"54786",66,"Caranx hippos","eez","Senegal",0.5
"54787",84,"Caranx hippos","eez","Algeria",0.5
"54788",85,"Caranx hippos","eez","Ascension",0.5
"54789",86,"Caranx hippos","eez","Saint Helena",0.5
"54790",96,"Caranx hippos","eez","Sierra Leone",0.5
"54791",97,"Caranx hippos","eez","Liberia",0.5
"54792",98,"Caranx hippos","eez","Togo",0.5
"54793",99,"Caranx hippos","eez","Benin",0.5
"54794",100,"Caranx hippos","eez","R_publique du Congo",0.5
"54795",101,"Caranx hippos","eez","Namibia",0.5
"54796",102,"Caranx hippos","eez","South Africa",0.5
"54797",103,"Caranx hippos","eez","Sao Tome and Principe",0.5
"54798",104,"Caranx hippos","eez","Equatorial Guinea",0.5
"54799",106,"Caranx hippos","eez","Ghana",0.5
"54800",108,"Caranx hippos","eez","Bermuda",0.5
"54801",110,"Caranx hippos","eez","Bahamas",0.5
"54802",111,"Caranx hippos","eez","Turks and Caicos Islands",0.5
"54803",112,"Caranx hippos","eez","Cuba",0.5
"54804",113,"Caranx hippos","eez","Cayman Islands",0.5
"54805",114,"Caranx hippos","eez","Haiti",0.5
"54806",115,"Caranx hippos","eez","Dominican Republic",0.5
"54807",116,"Caranx hippos","eez","Puerto Rico and Virgin Islands of the United States",0.5
"54808",117,"Caranx hippos","eez","British Virgin Islands",0.5
"54809",118,"Caranx hippos","eez","Anguilla",0.5
"54810",119,"Caranx hippos","eez","Saint Kitts and Nevis",0.5
"54811",120,"Caranx hippos","eez","Antigua and Barbuda",0.5
"54812",121,"Caranx hippos","eez","Montserrat",0.5
"54813",122,"Caranx hippos","eez","Saint Lucia",0.5
"54814",123,"Caranx hippos","eez","Dominica",0.5
"54815",124,"Caranx hippos","eez","Barbados",0.5
"54816",125,"Caranx hippos","eez","Grenada",0.5
"54817",126,"Caranx hippos","eez","Trinidad and Tobago",0.5
"54818",127,"Caranx hippos","eez","Saint Vincent and the Grenadines",0.5
"54819",129,"Caranx hippos","eez","Panama",0.5
"54820",130,"Caranx hippos","eez","Costa Rica",0.5
"54821",131,"Caranx hippos","eez","Nicaragua",0.5
"54822",132,"Caranx hippos","eez","Colombia",0.5
"54823",133,"Caranx hippos","eez","Honduras",0.5
"54824",135,"Caranx hippos","eez","Mexico",0.5
"54825",136,"Caranx hippos","eez","Guatemala",0.5
"54826",139,"Caranx hippos","eez","Venezuela",0.5
"54827",140,"Caranx hippos","eez","Guadeloupe and Martinique",0.5
"54828",163,"Caranx hippos","eez","United States",0.5
"54829",164,"Caranx hippos","eez","Belize",0.5
"54830",166,"Caranx hippos","eez","Jamaica",0.5
"54831",167,"Caranx hippos","eez","Guyana",0.5
"54832",168,"Caranx hippos","eez","Suriname",0.5
"54833",169,"Caranx hippos","eez","French Guiana",0.5
"54834",171,"Caranx hippos","eez","Brazil",0.5
"54835",173,"Caranx hippos","eez","Uruguay",0.5
"54836",179,"Caranx hippos","eez","France",0.5
"54837",182,"Caranx hippos","eez","Spain",0.5
"54838",183,"Caranx hippos","eez","Portugal",0.5
"54839",193,"Caranx hippos","eez","Guinea Bissau",0.5
"54840",194,"Caranx hippos","eez","Guinea",0.5
"54841",195,"Caranx hippos","eez","Ivory Coast",0.5
"54842",196,"Caranx hippos","eez","Nigeria",0.5
"54843",197,"Caranx hippos","eez","Cameroon",0.5
"54844",198,"Caranx hippos","eez","Gabon",0.5
"54845",199,"Caranx hippos","eez","Democratic Republic of the Congo",0.5
"54846",200,"Caranx hippos","eez","Angola",0.5
"54847",221,"Caranx hippos","eez","Northern Saint-Martin",0.5
"54848",244,"Caranx hippos","eez","Curaçao",0.5
"54849",245,"Caranx hippos","eez","Bonaire",0.5
"54850",248,"Caranx hippos","eez","Saba",0.5
"54851",250,"Caranx hippos","eez","Aruba",0.5
"54852",264,"Caranx hippos","fao","Atlantic, Eastern Central",0.5
"54853",267,"Caranx hippos","fao","Atlantic, Southeast",0.5
"54854",55,"Caranx hippos","eez","Azores",0
"54855",56,"Caranx hippos","eez","Cape Verde",0
"54856",57,"Caranx hippos","eez","Madeira",0
"54857",58,"Caranx hippos","eez","Canary Islands",0
"54858",61,"Caranx hippos","eez","Tunisia",0
"54859",62,"Caranx hippos","eez","Morocco",0
"54860",63,"Caranx hippos","eez","Western Sahara",0
"54861",64,"Caranx hippos","eez","Mauritania",0
"54862",65,"Caranx hippos","eez","Gambia",0
"54863",66,"Caranx hippos","eez","Senegal",0
"54864",67,"Caranx hippos","eez","Libya",0
"54865",68,"Caranx hippos","eez","Malta",0
"54866",76,"Caranx hippos","eez","Turkey",0
"54867",80,"Caranx hippos","eez","Greece",0
"54868",82,"Caranx hippos","eez","Albania",0
"54869",84,"Caranx hippos","eez","Algeria",0
"54870",85,"Caranx hippos","eez","Ascension",0
"54871",86,"Caranx hippos","eez","Saint Helena",0
"54872",96,"Caranx hippos","eez","Sierra Leone",0
"54873",97,"Caranx hippos","eez","Liberia",0
"54874",98,"Caranx hippos","eez","Togo",0
"54875",99,"Caranx hippos","eez","Benin",0
"54876",100,"Caranx hippos","eez","R_publique du Congo",0
"54877",101,"Caranx hippos","eez","Namibia",0
"54878",102,"Caranx hippos","eez","South Africa",0
"54879",103,"Caranx hippos","eez","Sao Tome and Principe",0
"54880",104,"Caranx hippos","eez","Equatorial Guinea",0
"54881",106,"Caranx hippos","eez","Ghana",0
"54882",108,"Caranx hippos","eez","Bermuda",0
"54883",110,"Caranx hippos","eez","Bahamas",0
"54884",111,"Caranx hippos","eez","Turks and Caicos Islands",0
"54885",112,"Caranx hippos","eez","Cuba",0
"54886",113,"Caranx hippos","eez","Cayman Islands",0
"54887",114,"Caranx hippos","eez","Haiti",0
"54888",115,"Caranx hippos","eez","Dominican Republic",0
"54889",116,"Caranx hippos","eez","Puerto Rico and Virgin Islands of the United States",0
"54890",117,"Caranx hippos","eez","British Virgin Islands",0
"54891",118,"Caranx hippos","eez","Anguilla",0
"54892",119,"Caranx hippos","eez","Saint Kitts and Nevis",0
"54893",120,"Caranx hippos","eez","Antigua and Barbuda",0
"54894",121,"Caranx hippos","eez","Montserrat",0
"54895",122,"Caranx hippos","eez","Saint Lucia",0
"54896",123,"Caranx hippos","eez","Dominica",0
"54897",124,"Caranx hippos","eez","Barbados",0
"54898",125,"Caranx hippos","eez","Grenada",0
"54899",126,"Caranx hippos","eez","Trinidad and Tobago",0
"54900",127,"Caranx hippos","eez","Saint Vincent and the Grenadines",0
"54901",129,"Caranx hippos","eez","Panama",0
"54902",130,"Caranx hippos","eez","Costa Rica",0
"54903",131,"Caranx hippos","eez","Nicaragua",0
"54904",132,"Caranx hippos","eez","Colombia",0
"54905",133,"Caranx hippos","eez","Honduras",0
"54906",135,"Caranx hippos","eez","Mexico",0
"54907",136,"Caranx hippos","eez","Guatemala",0
"54908",139,"Caranx hippos","eez","Venezuela",0
"54909",140,"Caranx hippos","eez","Guadeloupe and Martinique",0
"54910",163,"Caranx hippos","eez","United States",0
"54911",164,"Caranx hippos","eez","Belize",0
"54912",166,"Caranx hippos","eez","Jamaica",0
"54913",167,"Caranx hippos","eez","Guyana",0
"54914",168,"Caranx hippos","eez","Suriname",0
"54915",169,"Caranx hippos","eez","French Guiana",0
"54916",171,"Caranx hippos","eez","Brazil",0
"54917",173,"Caranx hippos","eez","Uruguay",0
"54918",179,"Caranx hippos","eez","France",0
"54919",182,"Caranx hippos","eez","Spain",0
"54920",183,"Caranx hippos","eez","Portugal",0
"54921",184,"Caranx hippos","eez","Italy",0
"54922",186,"Caranx hippos","eez","Montenegro",0
"54923",187,"Caranx hippos","eez","Croatia",0
"54924",193,"Caranx hippos","eez","Guinea Bissau",0
"54925",194,"Caranx hippos","eez","Guinea",0
"54926",195,"Caranx hippos","eez","Ivory Coast",0
"54927",196,"Caranx hippos","eez","Nigeria",0
"54928",197,"Caranx hippos","eez","Cameroon",0
"54929",198,"Caranx hippos","eez","Gabon",0
"54930",199,"Caranx hippos","eez","Democratic Republic of the Congo",0
"54931",200,"Caranx hippos","eez","Angola",0
"54932",214,"Caranx hippos","eez","Egypt",0
"54933",218,"Caranx hippos","eez","Canada",0
"54934",219,"Caranx hippos","eez","Saint Pierre and Miquelon",0
"54935",221,"Caranx hippos","eez","Northern Saint-Martin",0
"54936",244,"Caranx hippos","eez","Curaçao",0
"54937",245,"Caranx hippos","eez","Bonaire",0
"54938",248,"Caranx hippos","eez","Saba",0
"54939",250,"Caranx hippos","eez","Aruba",0
"54940",261,"Caranx hippos","fao","Atlantic, Northwest",0
"54941",262,"Caranx hippos","fao","Atlantic, Northeast",0
"54942",264,"Caranx hippos","fao","Atlantic, Eastern Central",0
"54943",266,"Caranx hippos","fao","Atlantic, Southwest",0
"54944",267,"Caranx hippos","fao","Atlantic, Southeast",0
"54945",56,"Caranx crysos","eez","Cape Verde",0.5
"54946",57,"Caranx crysos","eez","Madeira",0.5
"54947",58,"Caranx crysos","eez","Canary Islands",0.5
"54948",61,"Caranx crysos","eez","Tunisia",0.5
"54949",62,"Caranx crysos","eez","Morocco",0.5
"54950",63,"Caranx crysos","eez","Western Sahara",0.5
"54951",64,"Caranx crysos","eez","Mauritania",0.5
"54952",65,"Caranx crysos","eez","Gambia",0.5
"54953",66,"Caranx crysos","eez","Senegal",0.5
"54954",84,"Caranx crysos","eez","Algeria",0.5
"54955",85,"Caranx crysos","eez","Ascension",0.5
"54956",96,"Caranx crysos","eez","Sierra Leone",0.5
"54957",97,"Caranx crysos","eez","Liberia",0.5
"54958",98,"Caranx crysos","eez","Togo",0.5
"54959",99,"Caranx crysos","eez","Benin",0.5
"54960",100,"Caranx crysos","eez","R_publique du Congo",0.5
"54961",101,"Caranx crysos","eez","Namibia",0.5
"54962",103,"Caranx crysos","eez","Sao Tome and Principe",0.5
"54963",104,"Caranx crysos","eez","Equatorial Guinea",0.5
"54964",106,"Caranx crysos","eez","Ghana",0.5
"54965",108,"Caranx crysos","eez","Bermuda",0.5
"54966",110,"Caranx crysos","eez","Bahamas",0.5
"54967",111,"Caranx crysos","eez","Turks and Caicos Islands",0.5
"54968",112,"Caranx crysos","eez","Cuba",0.5
"54969",113,"Caranx crysos","eez","Cayman Islands",0.5
"54970",114,"Caranx crysos","eez","Haiti",0.5
"54971",115,"Caranx crysos","eez","Dominican Republic",0.5
"54972",116,"Caranx crysos","eez","Puerto Rico and Virgin Islands of the United States",0.5
"54973",117,"Caranx crysos","eez","British Virgin Islands",0.5
"54974",118,"Caranx crysos","eez","Anguilla",0.5
"54975",119,"Caranx crysos","eez","Saint Kitts and Nevis",0.5
"54976",120,"Caranx crysos","eez","Antigua and Barbuda",0.5
"54977",121,"Caranx crysos","eez","Montserrat",0.5
"54978",122,"Caranx crysos","eez","Saint Lucia",0.5
"54979",123,"Caranx crysos","eez","Dominica",0.5
"54980",124,"Caranx crysos","eez","Barbados",0.5
"54981",125,"Caranx crysos","eez","Grenada",0.5
"54982",126,"Caranx crysos","eez","Trinidad and Tobago",0.5
"54983",127,"Caranx crysos","eez","Saint Vincent and the Grenadines",0.5
"54984",129,"Caranx crysos","eez","Panama",0.5
"54985",130,"Caranx crysos","eez","Costa Rica",0.5
"54986",131,"Caranx crysos","eez","Nicaragua",0.5
"54987",132,"Caranx crysos","eez","Colombia",0.5
"54988",133,"Caranx crysos","eez","Honduras",0.5
"54989",135,"Caranx crysos","eez","Mexico",0.5
"54990",139,"Caranx crysos","eez","Venezuela",0.5
"54991",140,"Caranx crysos","eez","Guadeloupe and Martinique",0.5
"54992",163,"Caranx crysos","eez","United States",0.5
"54993",164,"Caranx crysos","eez","Belize",0.5
"54994",166,"Caranx crysos","eez","Jamaica",0.5
"54995",167,"Caranx crysos","eez","Guyana",0.5
"54996",168,"Caranx crysos","eez","Suriname",0.5
"54997",169,"Caranx crysos","eez","French Guiana",0.5
"54998",171,"Caranx crysos","eez","Brazil",0.5
"54999",182,"Caranx crysos","eez","Spain",0.5
"55000",184,"Caranx crysos","eez","Italy",0.5
"55001",193,"Caranx crysos","eez","Guinea Bissau",0.5
"55002",194,"Caranx crysos","eez","Guinea",0.5
"55003",195,"Caranx crysos","eez","Ivory Coast",0.5
"55004",196,"Caranx crysos","eez","Nigeria",0.5
"55005",197,"Caranx crysos","eez","Cameroon",0.5
"55006",198,"Caranx crysos","eez","Gabon",0.5
"55007",199,"Caranx crysos","eez","Democratic Republic of the Congo",0.5
"55008",200,"Caranx crysos","eez","Angola",0.5
"55009",218,"Caranx crysos","eez","Canada",0.5
"55010",221,"Caranx crysos","eez","Northern Saint-Martin",0.5
"55011",244,"Caranx crysos","eez","Curaçao",0.5
"55012",245,"Caranx crysos","eez","Bonaire",0.5
"55013",248,"Caranx crysos","eez","Saba",0.5
"55014",250,"Caranx crysos","eez","Aruba",0.5
"55015",261,"Caranx crysos","fao","Atlantic, Northwest",0.5
"55016",56,"Caranx crysos","eez","Cape Verde",0
"55017",57,"Caranx crysos","eez","Madeira",0
"55018",58,"Caranx crysos","eez","Canary Islands",0
"55019",61,"Caranx crysos","eez","Tunisia",0
"55020",62,"Caranx crysos","eez","Morocco",0
"55021",63,"Caranx crysos","eez","Western Sahara",0
"55022",64,"Caranx crysos","eez","Mauritania",0
"55023",65,"Caranx crysos","eez","Gambia",0
"55024",66,"Caranx crysos","eez","Senegal",0
"55025",67,"Caranx crysos","eez","Libya",0
"55026",68,"Caranx crysos","eez","Malta",0
"55027",76,"Caranx crysos","eez","Turkey",0
"55028",80,"Caranx crysos","eez","Greece",0
"55029",82,"Caranx crysos","eez","Albania",0
"55030",84,"Caranx crysos","eez","Algeria",0
"55031",85,"Caranx crysos","eez","Ascension",0
"55032",86,"Caranx crysos","eez","Saint Helena",0
"55033",96,"Caranx crysos","eez","Sierra Leone",0
"55034",97,"Caranx crysos","eez","Liberia",0
"55035",98,"Caranx crysos","eez","Togo",0
"55036",99,"Caranx crysos","eez","Benin",0
"55037",100,"Caranx crysos","eez","R_publique du Congo",0
"55038",101,"Caranx crysos","eez","Namibia",0
"55039",103,"Caranx crysos","eez","Sao Tome and Principe",0
"55040",104,"Caranx crysos","eez","Equatorial Guinea",0
"55041",106,"Caranx crysos","eez","Ghana",0
"55042",108,"Caranx crysos","eez","Bermuda",0
"55043",110,"Caranx crysos","eez","Bahamas",0
"55044",111,"Caranx crysos","eez","Turks and Caicos Islands",0
"55045",112,"Caranx crysos","eez","Cuba",0
"55046",113,"Caranx crysos","eez","Cayman Islands",0
"55047",114,"Caranx crysos","eez","Haiti",0
"55048",115,"Caranx crysos","eez","Dominican Republic",0
"55049",116,"Caranx crysos","eez","Puerto Rico and Virgin Islands of the United States",0
"55050",117,"Caranx crysos","eez","British Virgin Islands",0
"55051",118,"Caranx crysos","eez","Anguilla",0
"55052",119,"Caranx crysos","eez","Saint Kitts and Nevis",0
"55053",120,"Caranx crysos","eez","Antigua and Barbuda",0
"55054",121,"Caranx crysos","eez","Montserrat",0
"55055",122,"Caranx crysos","eez","Saint Lucia",0
"55056",123,"Caranx crysos","eez","Dominica",0
"55057",124,"Caranx crysos","eez","Barbados",0
"55058",125,"Caranx crysos","eez","Grenada",0
"55059",126,"Caranx crysos","eez","Trinidad and Tobago",0
"55060",127,"Caranx crysos","eez","Saint Vincent and the Grenadines",0
"55061",129,"Caranx crysos","eez","Panama",0
"55062",130,"Caranx crysos","eez","Costa Rica",0
"55063",131,"Caranx crysos","eez","Nicaragua",0
"55064",132,"Caranx crysos","eez","Colombia",0
"55065",133,"Caranx crysos","eez","Honduras",0
"55066",135,"Caranx crysos","eez","Mexico",0
"55067",136,"Caranx crysos","eez","Guatemala",0
"55068",139,"Caranx crysos","eez","Venezuela",0
"55069",140,"Caranx crysos","eez","Guadeloupe and Martinique",0
"55070",163,"Caranx crysos","eez","United States",0
"55071",164,"Caranx crysos","eez","Belize",0
"55072",166,"Caranx crysos","eez","Jamaica",0
"55073",167,"Caranx crysos","eez","Guyana",0
"55074",168,"Caranx crysos","eez","Suriname",0
"55075",169,"Caranx crysos","eez","French Guiana",0
"55076",171,"Caranx crysos","eez","Brazil",0
"55077",179,"Caranx crysos","eez","France",0
"55078",182,"Caranx crysos","eez","Spain",0
"55079",184,"Caranx crysos","eez","Italy",0
